session_code,participant_code,market_uuid,trader_uuid,gamified,treatment,trading_day,payoff,initial_cash,forecast,forecast_confidence,current_cash,num_shares,trade_payoff,fin_quiz_score,self_assessment,overconfidence,cq_attempt_count,gender_female,age,finance_course,trading_experience,high_education,hedonic,price_notifications,repetition,n_buys,n_sells,net_position,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,surge,crash,normalized_mispricing,bubble_period,bubble_start,wealth_day,gini,feedback_flag,speculator_flag,fundamental_flag,other_flag
mn8370qr,lh92b709,a05edde7-d925-45e5-bd12-37b4af942736,0c8329d9-01d0-4ade-9746-adcd76979d55,0,gh,2,5744.0,3800.0,,,3634.0,15.0,5574.0,0.9166666666666666,5.0,-0.4166666666666666,4,0,19.0,1.0,1.0,1,1,0,1,2.0,0.0,2.0,6.0,116.5,4.5,9.166666666666666,100.0,110.0,130.0,100.0,112,150.0,,130.0,-0.3333333333333333,0.0818452380952381,0,0,0.0401785714285714,0,0,5314.0,0.0126610199400035,0.0,0.0,1.0,0.0
mn8370qr,729v3r7i,a05edde7-d925-45e5-bd12-37b4af942736,f5a1d5e6-a183-421a-a699-8e50db4fb1c8,0,gh,2,5824.0,2600.0,,,2885.0,19.0,5714.0,0.9166666666666666,9.0,-0.0166666666666666,1,0,20.0,1.0,1.0,0,1,0,1,0.0,1.0,-1.0,6.0,116.5,4.5,9.166666666666666,100.0,110.0,130.0,100.0,112,150.0,,130.0,-0.3333333333333333,0.0818452380952381,0,0,0.0401785714285714,0,0,5013.0,0.0126610199400035,0.0,0.0,1.0,0.0
mn8370qr,aac2mc3k,a05edde7-d925-45e5-bd12-37b4af942736,8eb4c26e-1145-412e-a646-d50005ec9ba2,0,gh,2,5288.0,3800.0,,,4010.0,9.0,5168.0,0.8333333333333334,1.0,-0.7333333333333334,2,0,26.0,0.0,0.0,1,1,0,1,0.0,1.0,-1.0,6.0,116.5,4.5,9.166666666666666,100.0,110.0,130.0,100.0,112,150.0,,130.0,-0.3333333333333333,0.0818452380952381,0,0,0.0401785714285714,0,0,5018.0,0.0126610199400035,0.0,0.0,0.0,1.0
mn8370qr,bs9r1rdm,98308155-5ef4-4781-92b2-15de5ba68a70,8bcaf73d-b674-4326-bd4f-acb83b510b57,0,gp,2,4422.0,2600.0,,,2704.13,20.0,4352.0,0.5833333333333334,7.0,0.1166666666666665,2,1,21.0,1.0,1.0,0,0,1,1,2.0,2.0,0.0,8.0,76.07875,-35.92125,35.92125,70.0,80.0,95.0,50.0,112,80.0,,85.0,-0.125,0.3207254464285714,0,0,-0.3207254464285714,0,0,4944.13,0.0104568571674855,0.0,1.0,0.0,0.0
mn8370qr,9uh6p1vm,98308155-5ef4-4781-92b2-15de5ba68a70,bc3147b7-5256-41ba-98cd-f8ffcee3c4a6,0,gp,2,5926.0,3800.0,,,4011.5,11.0,5796.0,0.75,6.0,-0.15,1,1,19.0,0.0,0.0,1,0,1,1,2.0,3.0,-1.0,8.0,76.07875,-35.92125,35.92125,70.0,80.0,95.0,50.0,112,80.0,,85.0,-0.125,0.3207254464285714,0,0,-0.3207254464285714,0,0,5243.5,0.0104568571674855,0.0,0.0,1.0,0.0
mn8370qr,kb2z64e8,98308155-5ef4-4781-92b2-15de5ba68a70,22db997d-e3e3-4d59-aae0-6cf6af50ce83,0,gp,2,6101.0,2600.0,,,2544.87,24.0,6021.0,0.6666666666666666,8.0,0.1333333333333334,15,1,26.0,0.0,1.0,1,0,1,1,2.0,0.0,2.0,8.0,76.07875,-35.92125,35.92125,70.0,80.0,95.0,50.0,112,80.0,,85.0,-0.125,0.3207254464285714,0,0,-0.3207254464285714,0,0,5232.87,0.0104568571674855,0.0,1.0,0.0,0.0
mn8370qr,ai0il249,98308155-5ef4-4781-92b2-15de5ba68a70,f31a815e-6425-437b-901f-67ac478997d1,0,gp,2,5172.0,3800.0,,,3734.0,13.0,5042.0,0.75,2.0,-0.55,3,0,18.0,0.0,1.0,1,0,1,1,0.0,0.0,0.0,8.0,76.07875,-35.92125,35.92125,70.0,80.0,95.0,50.0,112,80.0,,85.0,-0.125,0.3207254464285714,0,0,-0.3207254464285714,0,0,5190.0,0.0104568571674855,0.0,0.0,1.0,0.0
mn8370qr,pqnknbrr,98308155-5ef4-4781-92b2-15de5ba68a70,e33cbc6c-84e2-461b-b46a-773696dbb034,0,gp,2,4810.0,2600.0,,,2633.5,22.0,4710.0,0.6666666666666666,7.0,0.0333333333333333,3,0,22.0,1.0,1.0,1,0,1,1,2.0,1.0,1.0,8.0,76.07875,-35.92125,35.92125,70.0,80.0,95.0,50.0,112,80.0,,85.0,-0.125,0.3207254464285714,0,0,-0.3207254464285714,0,0,5097.5,0.0104568571674855,0.0,1.0,0.0,0.0
mn8370qr,whc9aveo,98308155-5ef4-4781-92b2-15de5ba68a70,f2e7f80c-211c-4c81-bc5c-0ba136ad3833,0,gp,2,6139.0,3800.0,,,4332.0,8.0,5989.0,0.9166666666666666,7.0,-0.2166666666666666,1,0,34.0,1.0,1.0,1,0,1,1,0.0,2.0,-2.0,8.0,76.07875,-35.92125,35.92125,70.0,80.0,95.0,50.0,112,80.0,,85.0,-0.125,0.3207254464285714,0,0,-0.3207254464285714,0,0,5228.0,0.0104568571674855,0.0,0.0,1.0,0.0
mn8370qr,e4rzuiqc,a05edde7-d925-45e5-bd12-37b4af942736,6ab180f8-7112-4499-b7f9-b9540b122777,0,gh,3,5538.0,2600.0,0.0,0.0,3148.0,18.0,5418.0,1.0,8.0,-0.1999999999999999,1,0,27.0,1.0,1.0,1,1,0,1,0.0,1.0,-1.0,7.0,125.28571428571428,21.285714285714285,21.285714285714285,130.0,135.0,140.0,110.0,104,100.0,150.0,110.0,0.3,0.2046703296703296,0,0,0.2046703296703297,0,0,5020.0,0.0143536963258078,0.0,0.0,1.0,0.0
mn8370qr,j6o1gu35,a05edde7-d925-45e5-bd12-37b4af942736,73efef72-11c9-496a-80d8-178d281ae4d1,0,gh,3,1136.0,3800.0,0.0,0.0,3441.0,13.0,1106.0,0.25,3.0,0.0499999999999999,3,1,19.0,0.0,0.0,0,1,0,1,3.0,2.0,1.0,7.0,125.28571428571428,21.285714285714285,21.285714285714285,130.0,135.0,140.0,110.0,104,100.0,150.0,110.0,0.3,0.2046703296703296,0,0,0.2046703296703297,0,0,4793.0,0.0143536963258078,0.0,0.0,0.0,1.0
mn8370qr,z9n52ebr,a05edde7-d925-45e5-bd12-37b4af942736,c8eb7dce-7793-4314-ad7f-d135dbb2ba47,0,gh,3,5326.0,2600.0,0.0,0.0,3031.0,19.0,5216.0,0.75,7.0,-0.05,2,0,18.0,0.0,1.0,1,1,0,1,2.0,1.0,1.0,7.0,125.28571428571428,21.285714285714285,21.285714285714285,130.0,135.0,140.0,110.0,104,100.0,150.0,110.0,0.3,0.2046703296703296,0,0,0.2046703296703297,0,0,5007.0,0.0143536963258078,0.0,0.5,0.5,0.0
mn8370qr,lh92b709,a05edde7-d925-45e5-bd12-37b4af942736,0c8329d9-01d0-4ade-9746-adcd76979d55,0,gh,3,5744.0,3800.0,0.0,0.0,3917.0,13.0,5574.0,0.9166666666666666,5.0,-0.4166666666666666,4,0,19.0,1.0,1.0,1,1,0,1,1.0,2.0,-1.0,7.0,125.28571428571428,21.285714285714285,21.285714285714285,130.0,135.0,140.0,110.0,104,100.0,150.0,110.0,0.3,0.2046703296703296,0,0,0.2046703296703297,0,0,5269.0,0.0143536963258078,0.0,0.0,1.0,0.0
mn8370qr,729v3r7i,a05edde7-d925-45e5-bd12-37b4af942736,f5a1d5e6-a183-421a-a699-8e50db4fb1c8,0,gh,3,5824.0,2600.0,130.0,3.0,2902.0,20.0,5714.0,0.9166666666666666,9.0,-0.0166666666666666,1,0,20.0,1.0,1.0,0,1,0,1,1.0,0.0,1.0,7.0,125.28571428571428,21.285714285714285,21.285714285714285,130.0,135.0,140.0,110.0,104,100.0,150.0,110.0,0.3,0.2046703296703296,0,0,0.2046703296703297,0,0,4982.0,0.0143536963258078,0.0,0.0,1.0,0.0
mn8370qr,aac2mc3k,a05edde7-d925-45e5-bd12-37b4af942736,8eb4c26e-1145-412e-a646-d50005ec9ba2,0,gh,3,5288.0,3800.0,0.0,0.0,4217.0,8.0,5168.0,0.8333333333333334,1.0,-0.7333333333333334,2,0,26.0,0.0,0.0,1,1,0,1,0.0,1.0,-1.0,7.0,125.28571428571428,21.285714285714285,21.285714285714285,130.0,135.0,140.0,110.0,104,100.0,150.0,110.0,0.3,0.2046703296703296,0,0,0.2046703296703297,0,0,5049.0,0.0143536963258078,0.0,0.0,0.0,1.0
mn8370qr,bs9r1rdm,98308155-5ef4-4781-92b2-15de5ba68a70,8bcaf73d-b674-4326-bd4f-acb83b510b57,0,gp,3,4422.0,2600.0,0.0,0.0,3203.63,13.0,4352.0,0.5833333333333334,7.0,0.1166666666666665,2,1,21.0,1.0,1.0,0,0,1,1,1.0,7.0,-6.0,10.0,68.2,-35.8,35.8,85.0,70.0,87.0,50.0,104,70.0,80.0,88.0,0.2142857142857142,0.3442307692307692,0,0,-0.3442307692307692,0,0,4555.63,0.0233743205330527,0.0,1.0,0.0,0.0
mn8370qr,9uh6p1vm,98308155-5ef4-4781-92b2-15de5ba68a70,bc3147b7-5256-41ba-98cd-f8ffcee3c4a6,0,gp,3,5926.0,3800.0,0.0,0.0,3973.25,12.0,5796.0,0.75,6.0,-0.15,1,1,19.0,0.0,0.0,1,0,1,1,2.0,0.0,2.0,10.0,68.2,-35.8,35.8,85.0,70.0,87.0,50.0,104,70.0,80.0,88.0,0.2142857142857142,0.3442307692307692,0,0,-0.3442307692307692,0,0,5221.25,0.0233743205330527,0.0,0.0,1.0,0.0
mn8370qr,kb2z64e8,98308155-5ef4-4781-92b2-15de5ba68a70,22db997d-e3e3-4d59-aae0-6cf6af50ce83,0,gp,3,6101.0,2600.0,0.0,0.0,2738.37,23.0,6021.0,0.6666666666666666,8.0,0.1333333333333334,15,1,26.0,0.0,1.0,1,0,1,1,1.0,1.0,0.0,10.0,68.2,-35.8,35.8,85.0,70.0,87.0,50.0,104,70.0,80.0,88.0,0.2142857142857142,0.3442307692307692,0,0,-0.3442307692307692,0,0,5130.37,0.0233743205330527,0.0,1.0,0.0,0.0
mn8370qr,ai0il249,98308155-5ef4-4781-92b2-15de5ba68a70,f31a815e-6425-437b-901f-67ac478997d1,0,gp,3,5172.0,3800.0,85.0,3.0,3768.0,13.0,5042.0,0.75,2.0,-0.55,3,0,18.0,0.0,1.0,1,0,1,1,1.0,0.0,1.0,10.0,68.2,-35.8,35.8,85.0,70.0,87.0,50.0,104,70.0,80.0,88.0,0.2142857142857142,0.3442307692307692,0,0,-0.3442307692307692,0,0,5120.0,0.0233743205330527,0.0,0.0,1.0,0.0
mn8370qr,pqnknbrr,98308155-5ef4-4781-92b2-15de5ba68a70,e33cbc6c-84e2-461b-b46a-773696dbb034,0,gp,3,4810.0,2600.0,80.0,1.0,2679.75,23.0,4710.0,0.6666666666666666,7.0,0.0333333333333333,3,0,22.0,1.0,1.0,1,0,1,1,3.0,1.0,2.0,10.0,68.2,-35.8,35.8,85.0,70.0,87.0,50.0,104,70.0,80.0,88.0,0.2142857142857142,0.3442307692307692,0,0,-0.3442307692307692,0,0,5071.75,0.0233743205330527,0.0,1.0,0.0,0.0
mn8370qr,whc9aveo,98308155-5ef4-4781-92b2-15de5ba68a70,f2e7f80c-211c-4c81-bc5c-0ba136ad3833,0,gp,3,6139.0,3800.0,90.0,4.0,4381.0,9.0,5989.0,0.9166666666666666,7.0,-0.2166666666666666,1,0,34.0,1.0,1.0,1,0,1,1,2.0,1.0,1.0,10.0,68.2,-35.8,35.8,85.0,70.0,87.0,50.0,104,70.0,80.0,88.0,0.2142857142857142,0.3442307692307692,0,0,-0.3442307692307692,0,0,5317.0,0.0233743205330527,0.0,0.0,1.0,0.0
mn8370qr,e4rzuiqc,a05edde7-d925-45e5-bd12-37b4af942736,6ab180f8-7112-4499-b7f9-b9540b122777,0,gh,4,5538.0,2600.0,,,3508.0,18.0,5418.0,1.0,8.0,-0.1999999999999999,1,0,27.0,1.0,1.0,1,1,0,1,0.0,0.0,0.0,9.0,130.36111111111111,34.361111111111114,34.361111111111114,110.0,140.0,145.0,110.0,96,130.0,100.0,115.0,-0.1538461538461538,0.3579282407407407,0,0,0.3579282407407407,0,0,5236.0,0.0207033074342971,0.0,0.0,1.0,0.0
mn8370qr,j6o1gu35,a05edde7-d925-45e5-bd12-37b4af942736,73efef72-11c9-496a-80d8-178d281ae4d1,0,gh,4,1136.0,3800.0,,,3612.25,13.0,1106.0,0.25,3.0,0.0499999999999999,3,1,19.0,0.0,0.0,0,1,0,1,3.0,3.0,0.0,9.0,130.36111111111111,34.361111111111114,34.361111111111114,110.0,140.0,145.0,110.0,96,130.0,100.0,115.0,-0.1538461538461538,0.3579282407407407,0,0,0.3579282407407407,0,0,4860.25,0.0207033074342971,0.0,0.0,0.0,1.0
mn8370qr,z9n52ebr,a05edde7-d925-45e5-bd12-37b4af942736,c8eb7dce-7793-4314-ad7f-d135dbb2ba47,0,gh,4,5326.0,2600.0,,,2886.5,24.0,5216.0,0.75,7.0,-0.05,2,0,18.0,0.0,1.0,1,1,0,1,4.0,0.0,4.0,9.0,130.36111111111111,34.361111111111114,34.361111111111114,110.0,140.0,145.0,110.0,96,130.0,100.0,115.0,-0.1538461538461538,0.3579282407407407,0,0,0.3579282407407407,0,0,5190.5,0.0207033074342971,0.0,0.5,0.5,0.0
mn8370qr,lh92b709,a05edde7-d925-45e5-bd12-37b4af942736,0c8329d9-01d0-4ade-9746-adcd76979d55,0,gh,4,5744.0,3800.0,,,4514.0,11.0,5574.0,0.9166666666666666,5.0,-0.4166666666666666,4,0,19.0,1.0,1.0,1,1,0,1,2.0,4.0,-2.0,9.0,130.36111111111111,34.361111111111114,34.361111111111114,110.0,140.0,145.0,110.0,96,130.0,100.0,115.0,-0.1538461538461538,0.3579282407407407,0,0,0.3579282407407407,0,0,5570.0,0.0207033074342971,0.0,0.0,1.0,0.0
mn8370qr,729v3r7i,a05edde7-d925-45e5-bd12-37b4af942736,f5a1d5e6-a183-421a-a699-8e50db4fb1c8,0,gh,4,5824.0,2600.0,,,3578.25,18.0,5714.0,0.9166666666666666,9.0,-0.0166666666666666,1,0,20.0,1.0,1.0,0,1,0,1,0.0,2.0,-2.0,9.0,130.36111111111111,34.361111111111114,34.361111111111114,110.0,140.0,145.0,110.0,96,130.0,100.0,115.0,-0.1538461538461538,0.3579282407407407,0,0,0.3579282407407407,0,0,5306.25,0.0207033074342971,0.0,0.0,1.0,0.0
mn8370qr,aac2mc3k,a05edde7-d925-45e5-bd12-37b4af942736,8eb4c26e-1145-412e-a646-d50005ec9ba2,0,gh,4,5288.0,3800.0,,,4377.0,9.0,5168.0,0.8333333333333334,1.0,-0.7333333333333334,2,0,26.0,0.0,0.0,1,1,0,1,0.0,0.0,0.0,9.0,130.36111111111111,34.361111111111114,34.361111111111114,110.0,140.0,145.0,110.0,96,130.0,100.0,115.0,-0.1538461538461538,0.3579282407407407,0,0,0.3579282407407407,0,0,5241.0,0.0207033074342971,0.0,0.0,0.0,1.0
mn8370qr,bs9r1rdm,98308155-5ef4-4781-92b2-15de5ba68a70,8bcaf73d-b674-4326-bd4f-acb83b510b57,0,gp,4,4422.0,2600.0,,,3467.82,11.0,4352.0,0.5833333333333334,7.0,0.1166666666666665,2,1,21.0,1.0,1.0,0,0,1,1,4.0,6.0,-2.0,22.0,68.45227272727273,-27.547727272727272,27.547727272727272,88.0,78.13,88.0,20.0,96,85.0,70.0,50.0,0.0352941176470589,0.2869554924242424,0,0,-0.2869554924242424,0,0,4523.82,0.0250403105722186,0.0,1.0,0.0,0.0
mn8370qr,9uh6p1vm,98308155-5ef4-4781-92b2-15de5ba68a70,bc3147b7-5256-41ba-98cd-f8ffcee3c4a6,0,gp,4,5926.0,3800.0,,,4065.5,14.0,5796.0,0.75,6.0,-0.15,1,1,19.0,0.0,0.0,1,0,1,1,8.0,6.0,2.0,22.0,68.45227272727273,-27.547727272727272,27.547727272727272,88.0,78.13,88.0,20.0,96,85.0,70.0,50.0,0.0352941176470589,0.2869554924242424,0,0,-0.2869554924242424,0,0,5409.5,0.0250403105722186,0.0,0.0,1.0,0.0
mn8370qr,kb2z64e8,98308155-5ef4-4781-92b2-15de5ba68a70,22db997d-e3e3-4d59-aae0-6cf6af50ce83,0,gp,4,6101.0,2600.0,,,3370.37,21.0,6021.0,0.6666666666666666,8.0,0.1333333333333334,15,1,26.0,0.0,1.0,1,0,1,1,0.0,2.0,-2.0,22.0,68.45227272727273,-27.547727272727272,27.547727272727272,88.0,78.13,88.0,20.0,96,85.0,70.0,50.0,0.0352941176470589,0.2869554924242424,0,0,-0.2869554924242424,0,0,5386.37,0.0250403105722186,0.0,1.0,0.0,0.0
mn8370qr,ai0il249,98308155-5ef4-4781-92b2-15de5ba68a70,f31a815e-6425-437b-901f-67ac478997d1,0,gp,4,5172.0,3800.0,,,3993.0,14.0,5042.0,0.75,2.0,-0.55,3,0,18.0,0.0,1.0,1,0,1,1,2.0,1.0,1.0,22.0,68.45227272727273,-27.547727272727272,27.547727272727272,88.0,78.13,88.0,20.0,96,85.0,70.0,50.0,0.0352941176470589,0.2869554924242424,0,0,-0.2869554924242424,0,0,5337.0,0.0250403105722186,0.0,0.0,1.0,0.0
mn8370qr,pqnknbrr,98308155-5ef4-4781-92b2-15de5ba68a70,e33cbc6c-84e2-461b-b46a-773696dbb034,0,gp,4,4810.0,2600.0,,,3098.31,23.0,4710.0,0.6666666666666666,7.0,0.0333333333333333,3,0,22.0,1.0,1.0,1,0,1,1,5.0,5.0,0.0,22.0,68.45227272727273,-27.547727272727272,27.547727272727272,88.0,78.13,88.0,20.0,96,85.0,70.0,50.0,0.0352941176470589,0.2869554924242424,0,0,-0.2869554924242424,0,0,5306.3099999999995,0.0250403105722186,0.0,1.0,0.0,0.0
mn8370qr,whc9aveo,98308155-5ef4-4781-92b2-15de5ba68a70,f2e7f80c-211c-4c81-bc5c-0ba136ad3833,0,gp,4,6139.0,3800.0,,,4609.0,8.0,5989.0,0.9166666666666666,7.0,-0.2166666666666666,1,0,34.0,1.0,1.0,1,0,1,1,3.0,2.0,1.0,22.0,68.45227272727273,-27.547727272727272,27.547727272727272,88.0,78.13,88.0,20.0,96,85.0,70.0,50.0,0.0352941176470589,0.2869554924242424,0,0,-0.2869554924242424,0,0,5377.0,0.0250403105722186,0.0,0.0,1.0,0.0
mn8370qr,e4rzuiqc,a05edde7-d925-45e5-bd12-37b4af942736,6ab180f8-7112-4499-b7f9-b9540b122777,0,gh,5,5538.0,2600.0,,,3868.0,18.0,5418.0,1.0,8.0,-0.1999999999999999,1,0,27.0,1.0,1.0,1,1,0,1,0.0,0.0,0.0,7.0,124.32142857142856,36.32142857142857,36.32142857142857,115.0,125.0,135.25,105.0,88,110.0,130.0,110.0,0.0454545454545454,0.4127435064935065,0,0,0.4127435064935065,0,0,5452.0,0.0282174952592959,0.0,0.0,1.0,0.0
mn8370qr,j6o1gu35,a05edde7-d925-45e5-bd12-37b4af942736,73efef72-11c9-496a-80d8-178d281ae4d1,0,gh,5,1136.0,3800.0,,,3692.0,14.0,1106.0,0.25,3.0,0.0499999999999999,3,1,19.0,0.0,0.0,0,1,0,1,3.0,2.0,1.0,7.0,124.32142857142856,36.32142857142857,36.32142857142857,115.0,125.0,135.25,105.0,88,110.0,130.0,110.0,0.0454545454545454,0.4127435064935065,0,0,0.4127435064935065,0,0,4924.0,0.0282174952592959,0.0,0.0,0.0,1.0
mn8370qr,z9n52ebr,a05edde7-d925-45e5-bd12-37b4af942736,c8eb7dce-7793-4314-ad7f-d135dbb2ba47,0,gh,5,5326.0,2600.0,,,3251.5,24.0,5216.0,0.75,7.0,-0.05,2,0,18.0,0.0,1.0,1,1,0,1,2.0,1.0,1.0,7.0,124.32142857142856,36.32142857142857,36.32142857142857,115.0,125.0,135.25,105.0,88,110.0,130.0,110.0,0.0454545454545454,0.4127435064935065,0,0,0.4127435064935065,0,0,5363.5,0.0282174952592959,0.0,0.5,0.5,0.0
mn8370qr,lh92b709,a05edde7-d925-45e5-bd12-37b4af942736,0c8329d9-01d0-4ade-9746-adcd76979d55,0,gh,5,5744.0,3800.0,,,4889.0,10.0,5574.0,0.9166666666666666,5.0,-0.4166666666666666,4,0,19.0,1.0,1.0,1,1,0,1,1.0,2.0,-1.0,7.0,124.32142857142856,36.32142857142857,36.32142857142857,115.0,125.0,135.25,105.0,88,110.0,130.0,110.0,0.0454545454545454,0.4127435064935065,0,0,0.4127435064935065,0,0,5769.0,0.0282174952592959,0.0,0.0,1.0,0.0
mn8370qr,729v3r7i,a05edde7-d925-45e5-bd12-37b4af942736,f5a1d5e6-a183-421a-a699-8e50db4fb1c8,0,gh,5,5824.0,2600.0,,,4203.5,16.0,5714.0,0.9166666666666666,9.0,-0.0166666666666666,1,0,20.0,1.0,1.0,0,1,0,1,0.0,2.0,-2.0,7.0,124.32142857142856,36.32142857142857,36.32142857142857,115.0,125.0,135.25,105.0,88,110.0,130.0,110.0,0.0454545454545454,0.4127435064935065,0,0,0.4127435064935065,0,0,5611.5,0.0282174952592959,0.0,0.0,1.0,0.0
mn8370qr,aac2mc3k,a05edde7-d925-45e5-bd12-37b4af942736,8eb4c26e-1145-412e-a646-d50005ec9ba2,0,gh,5,5288.0,3800.0,,,4432.0,9.0,5168.0,0.8333333333333334,1.0,-0.7333333333333334,2,0,26.0,0.0,0.0,1,1,0,1,1.0,0.0,1.0,7.0,124.32142857142856,36.32142857142857,36.32142857142857,115.0,125.0,135.25,105.0,88,110.0,130.0,110.0,0.0454545454545454,0.4127435064935065,0,0,0.4127435064935065,0,0,5224.0,0.0282174952592959,0.0,0.0,0.0,1.0
mn8370qr,bs9r1rdm,98308155-5ef4-4781-92b2-15de5ba68a70,8bcaf73d-b674-4326-bd4f-acb83b510b57,0,gp,5,4422.0,2600.0,,,3868.920000000001,5.0,4352.0,0.5833333333333334,7.0,0.1166666666666665,2,1,21.0,1.0,1.0,0,0,1,1,3.0,9.0,-6.0,14.0,62.96714285714285,-25.032857142857143,25.747142857142855,50.0,46.88,90.0,34.0,88,88.0,85.0,78.0,-0.4318181818181817,0.2925811688311688,0,0,-0.2844642857142858,0,0,4308.920000000001,0.042322783022674,0.0,1.0,0.0,0.0
mn8370qr,9uh6p1vm,98308155-5ef4-4781-92b2-15de5ba68a70,bc3147b7-5256-41ba-98cd-f8ffcee3c4a6,0,gp,5,5926.0,3800.0,,,4361.06,14.0,5796.0,0.75,6.0,-0.15,1,1,19.0,0.0,0.0,1,0,1,1,1.0,1.0,0.0,14.0,62.96714285714285,-25.032857142857143,25.747142857142855,50.0,46.88,90.0,34.0,88,88.0,85.0,78.0,-0.4318181818181817,0.2925811688311688,0,0,-0.2844642857142858,0,0,5593.06,0.042322783022674,0.0,0.0,1.0,0.0
mn8370qr,kb2z64e8,98308155-5ef4-4781-92b2-15de5ba68a70,22db997d-e3e3-4d59-aae0-6cf6af50ce83,0,gp,5,6101.0,2600.0,,,3879.37,21.0,6021.0,0.6666666666666666,8.0,0.1333333333333334,15,1,26.0,0.0,1.0,1,0,1,1,0.0,1.0,-1.0,14.0,62.96714285714285,-25.032857142857143,25.747142857142855,50.0,46.88,90.0,34.0,88,88.0,85.0,78.0,-0.4318181818181817,0.2925811688311688,0,0,-0.2844642857142858,0,0,5727.37,0.042322783022674,0.0,1.0,0.0,0.0
mn8370qr,ai0il249,98308155-5ef4-4781-92b2-15de5ba68a70,f31a815e-6425-437b-901f-67ac478997d1,0,gp,5,5172.0,3800.0,,,4088.0,19.0,5042.0,0.75,2.0,-0.55,3,0,18.0,0.0,1.0,1,0,1,1,3.0,0.0,3.0,14.0,62.96714285714285,-25.032857142857143,25.747142857142855,50.0,46.88,90.0,34.0,88,88.0,85.0,78.0,-0.4318181818181817,0.2925811688311688,0,0,-0.2844642857142858,0,0,5760.0,0.042322783022674,0.0,0.0,1.0,0.0
mn8370qr,pqnknbrr,98308155-5ef4-4781-92b2-15de5ba68a70,e33cbc6c-84e2-461b-b46a-773696dbb034,0,gp,5,4810.0,2600.0,,,3477.6499999999996,27.0,4710.0,0.6666666666666666,7.0,0.0333333333333333,3,0,22.0,1.0,1.0,1,0,1,1,3.0,1.0,2.0,14.0,62.96714285714285,-25.032857142857143,25.747142857142855,50.0,46.88,90.0,34.0,88,88.0,85.0,78.0,-0.4318181818181817,0.2925811688311688,0,0,-0.2844642857142858,0,0,5853.65,0.042322783022674,0.0,1.0,0.0,0.0
mn8370qr,whc9aveo,98308155-5ef4-4781-92b2-15de5ba68a70,f2e7f80c-211c-4c81-bc5c-0ba136ad3833,0,gp,5,6139.0,3800.0,,,4749.0,12.0,5989.0,0.9166666666666666,7.0,-0.2166666666666666,1,0,34.0,1.0,1.0,1,0,1,1,4.0,2.0,2.0,14.0,62.96714285714285,-25.032857142857143,25.747142857142855,50.0,46.88,90.0,34.0,88,88.0,85.0,78.0,-0.4318181818181817,0.2925811688311688,0,0,-0.2844642857142858,0,0,5805.0,0.042322783022674,0.0,0.0,1.0,0.0
mn8370qr,e4rzuiqc,a05edde7-d925-45e5-bd12-37b4af942736,6ab180f8-7112-4499-b7f9-b9540b122777,0,gh,6,5538.0,2600.0,80.0,3.0,3940.0,18.0,5418.0,1.0,8.0,-0.1999999999999999,1,0,27.0,1.0,1.0,1,1,0,1,0.0,0.0,0.0,7.0,124.71428571428572,44.714285714285715,44.714285714285715,110.0,135.0,138.0,110.0,80,115.0,110.0,130.0,-0.0434782608695651,0.5589285714285714,0,0,0.5589285714285713,0,0,5380.0,0.0327525409666044,0.0,0.0,1.0,0.0
mn8370qr,j6o1gu35,a05edde7-d925-45e5-bd12-37b4af942736,73efef72-11c9-496a-80d8-178d281ae4d1,0,gh,6,1136.0,3800.0,3900.0,3.0,3555.0,15.0,1106.0,0.25,3.0,0.0499999999999999,3,1,19.0,0.0,0.0,0,1,0,1,4.0,3.0,1.0,7.0,124.71428571428572,44.714285714285715,44.714285714285715,110.0,135.0,138.0,110.0,80,115.0,110.0,130.0,-0.0434782608695651,0.5589285714285714,0,0,0.5589285714285713,0,0,4755.0,0.0327525409666044,0.0,0.0,0.0,1.0
mn8370qr,z9n52ebr,a05edde7-d925-45e5-bd12-37b4af942736,c8eb7dce-7793-4314-ad7f-d135dbb2ba47,0,gh,6,5326.0,2600.0,135.0,4.0,3362.5,25.0,5216.0,0.75,7.0,-0.05,2,0,18.0,0.0,1.0,1,1,0,1,1.0,1.0,0.0,7.0,124.71428571428572,44.714285714285715,44.714285714285715,110.0,135.0,138.0,110.0,80,115.0,110.0,130.0,-0.0434782608695651,0.5589285714285714,0,0,0.5589285714285713,0,0,5362.5,0.0327525409666044,0.0,0.5,0.5,0.0
mn8370qr,lh92b709,a05edde7-d925-45e5-bd12-37b4af942736,0c8329d9-01d0-4ade-9746-adcd76979d55,0,gh,6,5744.0,3800.0,120.0,3.0,5067.0,9.0,5574.0,0.9166666666666666,5.0,-0.4166666666666666,4,0,19.0,1.0,1.0,1,1,0,1,0.0,1.0,-1.0,7.0,124.71428571428572,44.714285714285715,44.714285714285715,110.0,135.0,138.0,110.0,80,115.0,110.0,130.0,-0.0434782608695651,0.5589285714285714,0,0,0.5589285714285713,0,0,5787.0,0.0327525409666044,0.0,0.0,1.0,0.0
